lID,uID,loID,time,command
2355,71,92,2019-10-03 09:02:39,"UPDATE LearningObjectives SET uID=71 Title=Cardiac Anatomy and Physiology Code=DSK1 Blooms1= Blooms2=Factual Notes=Description=Remember the anatomical structure of the heart and be able to identify cardiac anatomy. Understand, broadly, the heart's physical movements and electromagnetic signature.WHERE loID=92"
2356,71,97,2019-10-03 09:02:51,"UPDATE LearningObjectives SET uID=71 Title=Develop CardioKey Sensor Code=DSK4 Blooms1=Create Blooms2=Procedural Notes=Discuss functional requirements, relevant FOAs, division of labor, and todo lists / milestones of the project.Description=Create and execute a project plan for the end of semester paper, presentation, or application.WHERE loID=97"
2357,45,0,2019-10-03 08:22:04,Login by uID=45
2358,45,0,2019-10-03 08:22:09,Login by uID=45
2359,50,0,2019-10-03 09:58:03,Login by uID=50
2360,50,199,2019-10-03 10:59:07,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES199,Attend BME Symposium,Referred conferences,Completed,Q2 WHERE dID=493"
2361,37,0,2019-10-03 10:01:21,Login by uID=37
2362,37,0,2019-10-03 10:01:29,Login by uID=37
2363,37,161,2019-10-03 11:07:17,UPDATE LearningObjectives SET uID=37 Title=Learn basics of machine learning/AI Code=DSK2 Blooms1=Apply Blooms2=Procedural Notes=Description=Understand basic terminology surrounding machine learning and AI. Acquire software to experiment with and create examples.WHERE loID=161
2364,37,163,2019-10-03 11:08:34,"UPDATE LearningObjectives SET uID=37 Title=Learn about medical studies. Code=FR3 Blooms1=Apply Blooms2=Procedural Notes=Description=Investigate basic structure of medical data acquisition. Patient consent acquisition, data collection, etc.WHERE loID=163"
2365,77,0,2019-10-03 10:08:40,Login by uID=77
2366,37,164,2019-10-03 11:11:07,"UPDATE LearningObjectives SET uID=37 Title=Learn how to competitively participate in Fall 2019 innovation challenge. Code=FR6 Blooms1=Create Blooms2=Procedural Notes=Description=Learn how to compete, AND ACTUALLY COMPETE.WHERE loID=164"
2368,77,283,2019-10-03 11:12:52,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 77,To extract different cardiovascular parameters from ECG and ABP,DSK2,Apply,Conceptual,i will use sample signals from physionet for anlysis of ECG and blood pressure,developing algorithm for extracting different cardiovascular features like SBP,DBP,PP,MAP,HR,Shock Index"
2369,77,283,2019-10-03 11:13:07,"UPDATE LearningObjectives SET uID=77 Title=To extract different cardiovascular parameters from ECG and ABP Code=DSK2 Blooms1=Apply Blooms2=Conceptual Notes=i will use sample signals from physionet for anlysis of ECG and blood pressureDescription=developing algorithm for extracting different cardiovascular features like SBP,DBP,PP,MAP,HR,Shock IndexWHERE loID=283"
2370,77,283,2019-10-03 11:14:04,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES283,Cardiovascular parameters,Referred conferences,In progress,Q2 WHERE dID=494"
2371,37,165,2019-10-03 11:14:24,DELETE FROM Deliverables WHERE dID=130
2372,37,165,2019-10-03 11:14:32,DELETE FROM Deliverables WHERE dID=131
2373,37,165,2019-10-03 11:14:39,DELETE FROM LearningObjectives WHERE loID=165
2374,77,284,2019-10-03 11:17:58,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 77,analysis of SCG and PPG,DSK2,Analyze,Conceptual,Bu using physionet i will anlyse SCG and PPG and extract  different features,i will study how SCG and ECG are recorded and what is difference between these two signals.
will study different kinds of features that can be extracted from these SCG and PPG"
2375,37,166,2019-10-03 11:18:20,UPDATE LearningObjectives SET uID=37 Title=Learn basics of cardiology Code=DSK1 Blooms1=Understand Blooms2=Conceptual Notes=I commit to answering as many questions as I ask in a given chapter.Description=I'll show understanding by asking relevant questions about the chapter readings.WHERE loID=166
2376,77,284,2019-10-03 11:18:30,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES284,Analysis of SCG and PPG,Referred conferences,In progress,Q2 WHERE dID=495"
2378,37,161,2019-10-03 11:20:04,"UPDATE LearningObjectives SET uID=37 Title=Learn basics of machine learning/AI Code=DSK2 Blooms1=Apply Blooms2=Procedural Notes=This will consist mostly of courses on Udemy, and will be complemented by our own project demonstration.Description=Understand basic terminology surrounding machine learning and AI. Acquire software to experiment with and create examples.WHERE loID=161"
2380,77,283,2019-10-03 11:21:22,"UPDATE LearningObjectives SET uID=77 Title=To extract different cardiovascular parameters from ECG and ABP Code=DSK2 Blooms1=Apply Blooms2=Conceptual Notes=i will use sample signals from physionet for anlysis of ECG and blood pressureDescription=developing algorithm for extracting different cardiovascular features like SBP,DBP,PP,MAP,HR,Shock IndexWHERE loID=283"
2381,37,163,2019-10-03 11:22:25,"UPDATE LearningObjectives SET uID=37 Title=Learn about medical studies. Code=FR3 Blooms1=Apply Blooms2=Procedural Notes=This will consist of Udemy instructional material, and will also involve making calls to local healthcare centers. Specifically, Sanford and Essentia. We'll inquire about their research process.Description=Investigate basic structure of medical data acquisition. Patient consent acquisition, data collection, etc.WHERE loID=163"
2383,77,285,2019-10-03 11:25:03,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 77,Literature review on hemorrhage,DSK2,Understand,Conceptual,Reading latest manuscripts and summarize into document.,performing literature review on what kind of work has been done to early detection of hemorrhage."
2384,37,164,2019-10-03 11:25:14,"UPDATE LearningObjectives SET uID=37 Title=Learn how to competitively participate in Fall 2019 innovation challenge. Code=FR6 Blooms1=Create Blooms2=Procedural Notes=This will consist of participation in as many build-up events as possible.

LO will include participation in competition.Description=Learn how to compete, AND ACTUALLY COMPETE.WHERE loID=164"
2385,50,204,2019-10-03 11:25:36,"UPDATE Deliverables SET Title=Demonstrate Proficiency in LABVIEW,Type=Other LowCompletion=Not StartedExpectedCompletion=Q3 WHERE dID=196"
2386,77,285,2019-10-03 11:25:42,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES285,review on hemorrhage,Referred conferences,In progress,Q2 WHERE dID=497"
2387,50,204,2019-10-03 11:27:04,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES204,Demonstrate proficiency in COMSOL,Other Low,Not Started,Q3 WHERE dID=498"
2388,50,202,2019-10-03 11:29:07,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES202,Develop a prototype or proof of concept for our device,Standard operating procedures,Not Started,Q4 WHERE dID=499"
2389,77,286,2019-10-03 11:29:48,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 77,study different physiological signals and how to record it,DSK2,Understand,Procedural,I will record ECG,PPG and blood pressure in our lab and study what can of protocol can be used to simulate hemmoharge/hypovolumia,how different signals can be recorded and what instruments are require for recording and protocol that can be used to simulate hypovolumia."
2390,50,204,2019-10-03 11:30:06,"UPDATE LearningObjectives SET uID=50 Title=Learn Computer Simulation Skills Code=DSK4 Blooms1=Evaluate Blooms2=Procedural Notes=Learn LABVIEW and COMSOL during our computer simulation sessions in Quarter 3. Acquiring this skill will be useful for my future research work on sensor design, as I can evaluate the functionality andDescription=Learn computer simulation skills for design purposes from teammates Vidura and Julie.WHERE loID=204"
2391,54,0,2019-10-03 10:30:16,Login by uID=54
2392,54,0,2019-10-03 10:30:24,Login by uID=54
2393,77,286,2019-10-03 11:30:27,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES286,Physiological signal recording,Standard operating procedures,In progress,Q1 WHERE dID=500"
2394,54,189,2019-10-03 11:30:42,"UPDATE LearningObjectives SET uID=54 Title=Will be able to demonstrate my ability to work as a team micromanager. Code=FR5 Blooms1=Analyze Blooms2=Metacognitive Notes=Team Secretary / Micromanager, FloatDescription=Will create and record weekly meeting minutes as well as start power points.WHERE loID=189"
2395,50,204,2019-10-03 11:30:49,"UPDATE LearningObjectives SET uID=50 Title=Learn Computer Simulation Skills Code=DSK1 Blooms1=Evaluate Blooms2=Procedural Notes=Learn LABVIEW and COMSOL during our computer simulation sessions in Quarter 3. Acquiring this skill will be useful for my future research work on sensor design, as I can evaluate the functionality andDescription=Learn computer simulation skills for design purposes from teammates Vidura and Julie.WHERE loID=204"
2396,54,191,2019-10-03 11:30:57,UPDATE LearningObjectives SET uID=54 Title=Will take part in making a website. Code=DSK1 Blooms1=Evaluate Blooms2=Metacognitive Notes=Description=Helping out with WebsiteWHERE loID=191
2397,54,189,2019-10-03 11:31:14,"UPDATE Deliverables SET Title=Meeting Minutes 10/2,Type=Standard operating proceduresCompletion=Not StartedExpectedCompletion=Q2 WHERE dID=372"
2398,54,189,2019-10-03 11:31:31,"UPDATE Deliverables SET Title=Meeting Minutes 10/2,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q2 WHERE dID=372"
2399,50,203,2019-10-03 11:32:05,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES203,Present poster at BME Symposium,Referred conferences,Completed,Q1 WHERE dID=501"
2400,37,164,2019-10-03 11:32:07,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES164,Innovation Challenge Boot-camp 1,Business plan competitions,Not Started,Q2 WHERE dID=502"
2401,54,189,2019-10-03 11:32:08,"UPDATE Deliverables SET Title=Meeting Minutes 9/26,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q1 WHERE dID=167"
2402,54,189,2019-10-03 11:32:33,"UPDATE Deliverables SET Title=Meeting Minutes 10/2,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q2 WHERE dID=372"
2406,50,199,2019-10-03 11:33:11,"UPDATE Deliverables SET Title=Develop and present for review, an abstract/poster,Type=Referred conferencesCompletion=CompletedExpectedCompletion=Q1 WHERE dID=192"
2407,37,164,2019-10-03 11:33:19,"UPDATE Deliverables SET Title=Attend Innovation Challenge Hype Night,Type=Business plan competitionsCompletion=CompletedExpectedCompletion=Q1 WHERE dID=132"
2408,54,191,2019-10-03 11:33:32,"UPDATE Deliverables SET Title=Present Website at Poster Review,Type=Referred conferencesCompletion=Not StartedExpectedCompletion=Q4 WHERE dID=395"
2411,37,161,2019-10-03 11:35:21,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES161,Udemy Course - Introduction to Voice Design with Amazon's Alexa,Standard operating procedures,Not Started,Q2 WHERE dID=504"
2415,37,161,2019-10-03 11:38:58,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES161,Udemy Course - Machine learning (beginner level),Review of others evidence,Not Started,Q2 WHERE dID=509"
2419,50,201,2019-10-03 11:39:34,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES201,Help my team mates (Julie and Kalleigh) demonstrate good knowledge of principles of of operation of,documented general assistance to others in the class,In progress,Q3 WHERE dID=508"
2420,37,161,2019-10-03 11:39:52,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES161,Udemy Course - Machine learning (beginner level)	,Review of others evidence,Not Started,Q2 WHERE dID=509"
2422,50,201,2019-10-03 11:40:33,"UPDATE Deliverables SET Title=Help my team mates (Julie and Kalleigh) demonstrate knowledge of principles of operation of,Type=documented general assistance to others in the classCompletion=In progressExpectedCompletion=Q3 WHERE dID=508"
2425,37,161,2019-10-03 11:42:16,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES161,Udemy Course - Machine learning (intermediate level)	,Review of others evidence,Not Started,Q2 WHERE dID=512"
2431,77,286,2019-10-03 11:44:17,"UPDATE LearningObjectives SET uID=77 Title=study different physiological signals and how to record it Code=DSK2 Blooms1=Understand Blooms2=Procedural Notes=I will record ECG,PPG and blood pressure in our lab and study what can of protocol can be used to simulate hemmoharge/hypovolumiaDescription=how different signals can be recorded and what instruments are require for recording and protocol that can be used to simulate hypovolumia.WHERE loID=286"
2432,77,286,2019-10-03 11:44:56,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES286,Recording ECG,PPG,Standard operating procedures,In progress,Q1 WHERE dID=516"
2434,77,286,2019-10-03 11:45:25,DELETE FROM Deliverables WHERE dID=516
2436,77,286,2019-10-03 11:45:33,"UPDATE LearningObjectives SET uID=77 Title=study different physiological signals and how to record it Code=DSK2 Blooms1=Understand Blooms2=Procedural Notes=I will record ECG,PPG and blood pressure in our lab and study what can of protocol can be used to simulate hemmoharge/hypovolumiaDescription=how different signals can be recorded and what instruments are require for recording and protocol that can be used to simulate hypovolumia.WHERE loID=286"
2437,77,286,2019-10-03 11:45:40,"UPDATE LearningObjectives SET uID=77 Title=study different physiological signals and how to record it Code=DSK2 Blooms1=Understand Blooms2=Procedural Notes=I will record ECG,PPG and blood pressure in our lab and study what can of protocol can be used to simulate hemmoharge/hypovolumiaDescription=how different signals can be recorded and what instruments are require for recording and protocol that can be used to simulate hypovolumia.WHERE loID=286"
2439,50,204,2019-10-03 11:46:14,"UPDATE Deliverables SET Title=Demonstrate Proficiency in LABVIEW which is also relevant to my Graduate research work,Type=Other LowCompletion=Not StartedExpectedCompletion=Q3 WHERE dID=196"
2441,77,286,2019-10-03 11:46:24,"UPDATE Deliverables SET Title=Physiological signal recording,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q1 WHERE dID=500"
2443,50,201,2019-10-03 11:46:52,"UPDATE Deliverables SET Title=Help my team mates (Julie and Kalleigh) demonstrate knowledge of principles of operation of,Type=documented general assistance to others in the classCompletion=In progressExpectedCompletion=Q2 WHERE dID=508"
2449,77,285,2019-10-03 11:51:02,UPDATE LearningObjectives SET uID=77 Title=Literature review on hemorrhage Code=DSK2 Blooms1=Understand Blooms2=Conceptual Notes=Reading latest manuscripts and summarize into document.Description=performing literature review on what kind of work has been done to early detection of hemorrhage.WHERE loID=285
