User Number,Date Time,Year,Token Number,Text 1,Text 2,Text 3,Text 4,Text Concat
86,2019-10-02 20:04:06,2019,468,Early Detection of Haemorrhage via Simulated LBNP,Haemorrhage is a serious problem in medicine and its early detection is must. So we analyze changes in physiological signals to study haemorrhage in a simulated environment using Lower Body Negative,Identifying suitable features for classification,,Early Detection of Haemorrhage via Simulated LBNP Haemorrhage is a serious problem in medicine and its early detection is must. So we analyze changes in physiological signals to study haemorrhage in a simulated environment using Lower Body Negative Identifying suitable features for classification
86,2019-10-02 20:05:50,2019,469,Early Detection of Haemorrhage via Simulated LBNP,Haemorrhage is a serious problem in medicine and its early detection is must. So we analyze changes in physiological signals to study haemorrhage in a simulated environment using Lower Body Negative,Observation of Statistical significance of different features during different graded LBNP,,Early Detection of Haemorrhage via Simulated LBNP Haemorrhage is a serious problem in medicine and its early detection is must. So we analyze changes in physiological signals to study haemorrhage in a simulated environment using Lower Body Negative Observation of Statistical significance of different features during different graded LBNP
86,2019-10-02 20:06:52,2019,470,Early Detection of Haemorrhage via Simulated LBNP,Haemorrhage is a serious problem in medicine and its early detection is must. So we analyze changes in physiological signals to study haemorrhage in a simulated environment using Lower Body Negative,An Efficient Approach for Hemorrhage Detection using LBNP,,Early Detection of Haemorrhage via Simulated LBNP Haemorrhage is a serious problem in medicine and its early detection is must. So we analyze changes in physiological signals to study haemorrhage in a simulated environment using Lower Body Negative An Efficient Approach for Hemorrhage Detection using LBNP
86,2019-10-02 20:07:36,2019,471,Early Detection of Haemorrhage via Simulated LBNP,Haemorrhage is a serious problem in medicine and its early detection is must. So we analyze changes in physiological signals to study haemorrhage in a simulated environment using Lower Body Negative,Data recording or collection,,Early Detection of Haemorrhage via Simulated LBNP Haemorrhage is a serious problem in medicine and its early detection is must. So we analyze changes in physiological signals to study haemorrhage in a simulated environment using Lower Body Negative Data recording or collection
86,2019-10-02 20:16:16,2019,472,Statistical Concept behind the Implementation of Machine Learning Classifiers,-Understand in depth on the concept of Linear Algebra-Understand about Eigen value,Optimization of Code,,Statistical Concept behind the Implementation of Machine Learning Classifiers -Understand in depth on the concept of Linear Algebra-Understand about Eigen value Optimization of Code
40,2019-10-03 04:26:38,2019,478,Present the abstract at symposium,,Jot down what kind of slide presentation we saw and see which areas i have to improve,,Present the abstract at symposium  Jot down what kind of slide presentation we saw and see which areas i have to improve
40,2019-10-03 04:27:48,2019,479,Present the abstract at symposium,,Learn new ideas using which we can improve our project design,,Present the abstract at symposium  Learn new ideas using which we can improve our project design
40,2019-10-03 04:31:41,2019,480,What i am in-charge of in the project,Looking for methods that allow data collected from sensors and ways to transmit effectively.,What is transmission,,What i am in-charge of in the project Looking for methods that allow data collected from sensors and ways to transmit effectively. What is transmission
40,2019-10-03 04:32:31,2019,481,What i am in-charge of in the project,Looking for methods that allow data collected from sensors and ways to transmit effectively.,Why do we need to transmit data,,What i am in-charge of in the project Looking for methods that allow data collected from sensors and ways to transmit effectively. Why do we need to transmit data
71,2019-10-03 08:36:03,2019,57,Cardiac Anatomy and Physiology,Remember the anatomical structure of the heart and be able to identify cardiac anatomy. Understand broadly the heart's physical movements and electromagnetic signature.,Heart Dissection Report,,Cardiac Anatomy and Physiology Remember the anatomical structure of the heart and be able to identify cardiac anatomy. Understand broadly the heart's physical movements and electromagnetic signature. Heart Dissection Report
71,2019-10-03 08:36:22,2019,482,Cardiac Anatomy and Physiology,Remember the anatomical structure of the heart and be able to identify cardiac anatomy. Understand broadly the heart's physical movements and electromagnetic signature.,Heart Dissection Video,,Cardiac Anatomy and Physiology Remember the anatomical structure of the heart and be able to identify cardiac anatomy. Understand broadly the heart's physical movements and electromagnetic signature. Heart Dissection Video
71,2019-10-03 08:45:02,2019,483,BME Project Management,,Trello Board,,BME Project Management  Trello Board
71,2019-10-03 08:49:10,2019,484,BME Project Management,,Form a Team with 1-Minute Pitch,,BME Project Management  Form a Team with 1-Minute Pitch
71,2019-10-03 08:51:10,2019,485,Develop CardioKey Sensor,Create and execute a project plan for the end of semester paper presentation or application.,Functional Requirements,,Develop CardioKey Sensor Create and execute a project plan for the end of semester paper presentation or application. Functional Requirements
71,2019-10-03 08:53:55,2019,485,Develop CardioKey Sensor,Create and execute a project plan for the end of semester paper presentation or application.,ADC Bridge Between SBC and ECG Frontend,,Develop CardioKey Sensor Create and execute a project plan for the end of semester paper presentation or application. ADC Bridge Between SBC and ECG Frontend
71,2019-10-03 08:54:48,2019,487,Develop CardioKey Sensor,Create and execute a project plan for the end of semester paper presentation or application.,Choose Key Hardware,,Develop CardioKey Sensor Create and execute a project plan for the end of semester paper presentation or application. Choose Key Hardware
71,2019-10-03 08:57:27,2019,488,BME Project Management,I want to improve my project management skills. I do not have a PMP credential and I have worked as a team lead and systems engineer but I would like to take this opportunity to lead a project.,System Block Diagram,,BME Project Management I want to improve my project management skills. I do not have a PMP credential and I have worked as a team lead and systems engineer but I would like to take this opportunity to lead a project. System Block Diagram
71,2019-10-03 08:58:13,2019,489,BME Project Management,I want to improve my project management skills. I do not have a PMP credential and I have worked as a team lead and systems engineer but I would like to take this opportunity to lead a project.,Sequence Diagram for Normal Operation,,BME Project Management I want to improve my project management skills. I do not have a PMP credential and I have worked as a team lead and systems engineer but I would like to take this opportunity to lead a project. Sequence Diagram for Normal Operation
71,2019-10-03 09:00:40,2019,490,BME Project Management,I want to improve my project management skills. I do not have a PMP credential and I have worked as a team lead and systems engineer but I would like to take this opportunity to lead a project.,Organize Team Meetings,,BME Project Management I want to improve my project management skills. I do not have a PMP credential and I have worked as a team lead and systems engineer but I would like to take this opportunity to lead a project. Organize Team Meetings
