Log Number,User Number,Action Type,Time,Year,LO Number,D Number,LO Name,LOType,Blooms1,Blooms2,Description,Deliverable Name,Deliverable Type,Progress,Quarter,Deliverable Description
2014,43,Insert Deliverable,2019-10-01 11:05:43,2019,171,371,,,,,,Create a Privary Policy for the website,Review of others evidence,Not Started,Q3,
2015,56,Login,2019-10-01 10:21:08,2019,,,,,,,,,,,,
2018,62,Login,2019-10-01 12:27:46,2019,,,,,,,,,,,,
2019,52,Login,2019-10-01 12:28:40,2019,,,,,,,,,,,,
2020,54,Login,2019-10-01 12:32:27,2019,,,,,,,,,,,,
2021,54,Login,2019-10-01 12:32:35,2019,,,,,,,,,,,,
2022,51,Login,2019-10-01 12:32:51,2019,,,,,,,,,,,,
2023,54,Update Deliverable,2019-10-01 13:33:08,2019,189,167,,,,,,Meeting Minutes 9/26,Standard operating procedures,Completed,Q1,
2024,51,Login,2019-10-01 12:33:09,2019,,,,,,,,,,,,
2025,54,Insert Deliverable,2019-10-01 13:34:17,2019,189,372,,,,,,Meeting Minutes 10/4,Standard operating procedures,Not Started,Q2,
2026,42,Login,2019-10-01 12:35:12,2019,,,,,,,,,,,,
2028,45,Login,2019-10-01 12:36:15,2019,,,,,,,,,,,,
2029,45,Login,2019-10-01 12:36:21,2019,,,,,,,,,,,,
2030,54,Insert Deliverable,2019-10-01 13:36:26,2019,189,373,,,,,,Meeting Minutes 10/11,Standard operating procedures,Not Started,Q2,
2031,56,Login,2019-10-01 12:36:41,2019,,,,,,,,,,,,
2032,56,Login,2019-10-01 12:36:48,2019,,,,,,,,,,,,
2033,51,Update Deliverable,2019-10-01 13:37:00,2019,193,176,,,,,,Thank You email for information/consideration,Standard operating procedures,Not Started,Q4,
2034,51,Update Deliverable,2019-10-01 13:37:25,2019,198,187,,,,,,reach out,Homework,Not Started,Q3,
2035,54,Insert Deliverable,2019-10-01 13:37:28,2019,190,374,,,,,,Create a summary of information learned,Homework,Not Started,Q2,
2037,54,Update Deliverable,2019-10-01 13:37:46,2019,190,374,,,,,,Create a summary of information learned,Homework,Not Started,Q3,
2038,43,Login,2019-10-01 12:37:53,2019,,,,,,,,,,,,
2039,52,Login,2019-10-01 12:37:57,2019,,,,,,,,,,,,
2040,43,Login,2019-10-01 12:38:08,2019,,,,,,,,,,,,
2041,40,Login,2019-10-01 12:38:08,2019,,,,,,,,,,,,
2042,40,Login,2019-10-01 12:38:15,2019,,,,,,,,,,,,
2043,58,Login,2019-10-01 12:38:18,2019,,,,,,,,,,,,
2044,54,Insert Deliverable,2019-10-01 13:38:31,2019,189,375,,,,,,Meeting Minutes 10/18,Standard operating procedures,Not Started,Q2,
2045,42,Login,2019-10-01 12:38:43,2019,,,,,,,,,,,,
2046,52,Update Deliverable,2019-10-01 13:39:05,2019,119,152,,,,,,Create PowerPoint for Presentation 2,Other Low,Not Started,Q2,
2047,43,Insert Deliverable,2019-10-01 13:39:18,2019,239,376,,,,,,Research Heart Failure,Review of others evidence,In progress,Q2,
2048,54,Insert Deliverable,2019-10-01 13:39:19,2019,189,377,,,,,,Meeting Minutes 10/25,Standard operating procedures,Not Started,Q2,
2049,52,Insert Deliverable,2019-10-01 13:39:33,2019,119,378,,,,,,Create PowerPoint for Presentation 3,Other Low,Not Started,Q3,
2050,52,Insert Deliverable,2019-10-01 13:39:58,2019,119,379,,,,,,Create PowerPoint for Presentation 4,Other Low,Not Started,Q4,
2051,54,Insert Deliverable,2019-10-01 13:40:02,2019,189,380,,,,,,Meeting Minutes 10/31,Standard operating procedures,Not Started,Q3,
2052,50,Login,2019-10-01 12:40:45,2019,,,,,,,,,,,,
2053,54,Insert Deliverable,2019-10-01 13:40:47,2019,189,381,,,,,,Meeting Minutes 11/??,Standard operating procedures,Not Started,Q3,
2054,50,Login,2019-10-01 12:40:52,2019,,,,,,,,,,,,
2055,54,Insert Deliverable,2019-10-01 13:41:12,2019,189,382,,,,,,Meeting Minutes 12/??,Standard operating procedures,Not Started,Q4,
2056,54,Update Learning Objective,2019-10-01 13:45:05,2019,189,,Will be able to demonstrate my ability to work as a team micromanager.,,Analyze,Metacognitive,Team Secretary / Micromanager Float,,,,,
2057,54,Update Learning Objective,2019-10-01 13:45:59,2019,190,,Understand how genes play an important role in the cardiovascular system.,DSK3,Understand,Conceptual,Will learn basic genomics and how to relate that back to cardiovascular engineering.,,,,,
2058,54,Update Learning Objective,2019-10-01 13:46:19,2019,189,,Will be able to demonstrate my ability to work as a team micromanager.,,Analyze,Metacognitive,Will create and record weekly meeting minutes as well as start power points.,,,,,
2059,52,Insert Deliverable,2019-10-01 13:46:33,2019,176,383,,,,,,Reach out to EMBS group to ask for presentation opportunity,Other Low,Not Started,Q3,
2060,54,Insert Deliverable,2019-10-01 13:48:12,2019,191,384,,,,,,Work with Nathan to incorporate machine learning.,documented general assistance to others in the class,Not Started,Q4,
2061,54,Delete Deliverable,2019-10-01 13:48:29,2019,191,384,,,,,,,,,,
2062,54,Update Deliverable,2019-10-01 13:48:39,2019,191,308,,,,,,Help code website (if Wix not working),documented general assistance to others in the class,Not Started,Q3,
2063,54,Insert Learning Objective,2019-10-01 13:51:45,2019,272,,Long range communication with collaboraters.,,Evaluate,Metacognitive,,,,,,
2064,54,Update Learning Objective,2019-10-01 13:52:17,2019,272,,Long range communication with collaboraters.,,Apply,Metacognitive,,,,,,
2065,54,Delete Learning Objective,2019-10-01 13:52:43,2019,272,,,,,,,,,,,
2066,54,Update Deliverable,2019-10-01 13:54:06,2019,190,164,,,,,,Learn what genes determine blood pressure.,Review of others evidence,In progress,Q2,
2067,54,Update Deliverable,2019-10-01 13:54:30,2019,190,163,,,,,,Learn what genes serve as markers for cardiovascular deformities and disease.,Review of others evidence,In progress,Q2,
2068,54,Update Deliverable,2019-10-01 13:58:28,2019,189,381,,,,,,Meeting Minutes 11/0?,Standard operating procedures,Not Started,Q3,
2069,54,Insert Deliverable,2019-10-01 13:59:29,2019,189,385,,,,,,Meeting Minutes 11/1? (1),Standard operating procedures,Not Started,Q3,
2070,54,Insert Deliverable,2019-10-01 13:59:59,2019,189,386,,,,,,Meeting Minutes 11/1? (2),Standard operating procedures,Not Started,Q3,
2071,54,Insert Deliverable,2019-10-01 14:00:41,2019,189,387,,,,,,Meeting Minutes 11/2?,Standard operating procedures,Not Started,Q3,
2072,54,Update Deliverable,2019-10-01 14:01:18,2019,189,380,,,,,,Meeting Minutes 10/31,Standard operating procedures,Not Started,Q2,
2073,42,Insert Deliverable,2019-10-01 14:01:38,2019,136,388,,,,,,Q2 Answer 3 student questions on Slack,documented general assistance to others in the class,In progress,Q2,
2074,54,Update Deliverable,2019-10-01 14:01:58,2019,189,380,,,,,,Meeting Minutes 10/31,Standard operating procedures,Not Started,Q3,
2075,42,Insert Deliverable,2019-10-01 14:02:05,2019,136,389,,,,,,Q3 Answer 3 student questions on Slack,documented general assistance to others in the class,Not Started,Q3,
2076,42,Update Deliverable,2019-10-01 14:02:29,2019,136,102,,,,,,Q1 Answer 3 student questions on Slack,documented general assistance to others in the class,Completed,Q1,
2077,54,Update Deliverable,2019-10-01 14:02:49,2019,189,382,,,,,,Meeting Minutes 12/?0?,Standard operating procedures,Not Started,Q4,
2078,42,Insert Deliverable,2019-10-01 14:03:01,2019,136,390,,,,,,Q4 Answer 3 student questions on Slack,documented general assistance to others in the class,Not Started,Q4,
2079,54,Update Deliverable,2019-10-01 14:03:04,2019,189,382,,,,,,Meeting Minutes 12/0?,Standard operating procedures,Not Started,Q4,
2080,54,Insert Deliverable,2019-10-01 14:03:45,2019,189,391,,,,,,Meeting Minutes 12/1?,Standard operating procedures,Not Started,Q4,
2081,54,Insert Deliverable,2019-10-01 14:04:23,2019,189,392,,,,,,Meeting Minutes 12/2?,Standard operating procedures,Not Started,Q4,
2082,54,Insert Deliverable,2019-10-01 14:04:23,2019,189,393,,,,,,Meeting Minutes 12/2?,Standard operating procedures,Not Started,Q4,
2083,54,Delete Deliverable,2019-10-01 14:04:46,2019,189,392,,,,,,,,,,
2084,54,Update Learning Objective,2019-10-01 14:06:06,2019,191,,Will take part in making a website.,,Evaluate,Metacognitive,Helping out with Website,,,,,
2085,54,Insert Deliverable,2019-10-01 14:06:43,2019,191,394,,,,,,Help Rachel email/invite providers,Invited outreach activities,Not Started,Q4,
2086,54,Insert Deliverable,2019-10-01 14:07:55,2019,191,395,,,,,,Publish Website,Invited outreach activities,Not Started,Q4,
2087,42,Insert Deliverable,2019-10-01 14:10:11,2019,234,396,,,,,,Prepare video for team as SME,Other Med,Not Started,Q3,
2089,69,Login,2019-10-01 15:21:23,2019,,,,,,,,,,,,
2091,78,Login,2019-10-01 16:57:53,2019,,,,,,,,,,,,
2092,78,Insert Deliverable,2019-10-01 17:59:10,2019,158,397,,,,,,Poster presentation,Other Med,Completed,Q1,
2093,78,Delete Deliverable,2019-10-01 18:00:14,2019,158,397,,,,,,,,,,
2094,78,Insert Learning Objective,2019-10-01 18:01:39,2019,273,,Poster presentation,,,,,,,,,
2095,78,Update Learning Objective,2019-10-01 18:02:49,2019,273,,Poster presentation,DSK3,Understand,Conceptual,Present a poster at the annual  biomedical engineering symposium which will be held at NDSU on September 30th 2019.,,,,,
2096,78,Insert Deliverable,2019-10-01 18:03:17,2019,273,398,,,,,,Poster presentation,non-refereed conferences,Completed,Q1,
2097,43,Login,2019-10-01 17:15:09,2019,,,,,,,,,,,,
2098,43,Update Deliverable,2019-10-01 19:28:41,2019,171,140,,,,,,Find out about the legal challenges of a website and how to get around them,Review of others evidence,Completed,Q1,
2099,43,Update Deliverable,2019-10-01 19:28:55,2019,171,140,,,,,,Find out about the legal challenges of a website and how to get around them,Review of others evidence,Completed,Q1,
2100,62,Login,2019-10-01 19:48:07,2019,,,,,,,,,,,,
2101,62,Login,2019-10-01 19:56:49,2019,,,,,,,,,,,,
2103,62,Logout,2019-10-01 20:34:28,2019,,,,,,,,,,,,
2104,62,Login,2019-10-01 20:37:55,2019,,,,,,,,,,,,
2105,62,Insert Deliverable,2019-10-01 21:45:12,2019,230,399,,,,,,Mini-Project,Other Low,In progress,Q3,
2106,62,Update Learning Objective,2019-10-01 21:47:01,2019,232,,Team development,,Remember,Conceptual,Setting up team communication mediums workspaces individual tasks and team priorities.,,,,,
2107,62,Update Learning Objective,2019-10-01 21:48:24,2019,232,,Team development,DSK4,Remember,Factual,Setting up team communication mediums workspaces individual tasks and team priorities.,,,,,
2108,62,Update Learning Objective,2019-10-01 21:49:47,2019,233,,Bussiness,FR6,Create,Metacognitive,Bussiness Plan Pitches Bison Innovation Challenge Related tech research patent research crowdfunding,,,,,
2109,62,Update Learning Objective,2019-10-01 21:51:00,2019,230,,Machine Learning Studies,,Create,Procedural,Take a course on making machine learning projects,,,,,
2110,62,Update Learning Objective,2019-10-01 21:51:17,2019,232,,Team development,DSK4,Create,Conceptual,Setting up team communication mediums workspaces individual tasks and team priorities.,,,,,
2111,62,Update Learning Objective,2019-10-01 21:51:59,2019,229,,Platform,,Understand,Conceptual,Finding economic feasibiltypopularity ease of use and HIPPA compliant material that will support the best platform for our product.,,,,,
2112,62,Update Deliverable,2019-10-01 21:53:00,2019,233,327,,,,,,Bussiness Plan,Business plan competitions,In progress,Q4,
2113,62,Insert Deliverable,2019-10-01 22:01:13,2019,250,400,,,,,,Learn Practical Application to Google API,Other Low,Not Started,Q3,
2114,62,Update Deliverable,2019-10-01 22:14:35,2019,250,325,,,,,,Finished Machine Learning Code,Invention disclosures,In progress,Q4,
2115,62,Insert Deliverable,2019-10-01 22:46:39,2019,250,401,,,,,,Finished Google API plugin,Other High,Not Started,Q4,
2116,62,Insert Deliverable,2019-10-02 02:57:14,2019,233,402,,,,,,Pitch Idea to a customer base,Business pitches,Not Started,Q3,
2117,62,Update Deliverable,2019-10-02 02:57:35,2019,233,326,,,,,,Compete at Innovation Challenge,Business plan competitions,In progress,Q3,
2118,62,Update Deliverable,2019-10-02 02:58:03,2019,250,321,,,,,,Interface Code to Google API,Other Med,Not Started,Q3,
2119,62,Insert Deliverable,2019-10-02 02:59:24,2019,229,403,,,,,,Pick useful libraries and language to code in for UI,Standard operating procedures,In progress,Q2,
2120,62,Update Deliverable,2019-10-02 03:00:01,2019,233,327,,,,,,Bussiness Plan,Business plan competitions,Not Started,Q4,
2121,62,Update Deliverable,2019-10-02 03:00:23,2019,250,325,,,,,,Finished Machine Learning Code,Invention disclosures,Not Started,Q4,
2122,62,Update Deliverable,2019-10-02 03:01:30,2019,230,399,,,,,,Mini-Project,Other Low,Not Started,Q3,
2123,40,Login,2019-10-02 02:41:32,2019,,,,,,,,,,,,
2124,40,Login,2019-10-02 02:41:41,2019,,,,,,,,,,,,
2125,62,Login,2019-10-02 02:42:43,2019,,,,,,,,,,,,
2126,40,Insert Deliverable,2019-10-02 03:43:43,2019,126,404,,,,,,Heart signals,Standard operating procedures,Completed,Q1,
2127,40,Delete Deliverable,2019-10-02 03:45:13,2019,126,93,,,,,,,,,,
2128,40,Delete Deliverable,2019-10-02 03:45:24,2019,126,117,,,,,,,,,,
2129,40,Update Deliverable,2019-10-02 03:46:18,2019,126,404,,,,,,Heart signals,Standard operating procedures,Completed,Q1,
2130,40,Update Deliverable,2019-10-02 03:48:46,2019,126,404,,,,,,Determination of what kind of Heart signals we are targetting,Standard operating procedures,Completed,Q1,
2131,40,Insert Deliverable,2019-10-02 03:53:14,2019,126,405,,,,,,Deciding the platform for data analysis and processing for noise or amplification,Standard operating procedures,Completed,Q1,
2132,40,Update Deliverable,2019-10-02 03:54:07,2019,126,405,,,,,,Deciding the platform for data analysis and processing for noise or amplification,Standard operating procedures,Completed,Q1,
2133,40,Update Deliverable,2019-10-02 04:00:14,2019,126,404,,,,,,Determination of what kind of Heart signals we are targetting,Standard operating procedures,Completed,Q1,
2134,40,Update Deliverable,2019-10-02 04:01:00,2019,126,405,,,,,,Deciding the platform for data analysis and processing for noise or amplification,Standard operating procedures,Completed,Q1,
2135,40,Insert Deliverable,2019-10-02 04:13:25,2019,245,406,,,,,,Going through chapter 4 of the textbook given in the Graduate seminar class,Homework,In progress,Q4,
2136,40,Delete Deliverable,2019-10-02 04:14:26,2019,127,95,,,,,,,,,,
2137,40,Delete Deliverable,2019-10-02 04:15:01,2019,129,97,,,,,,,,,,
2138,40,Update Deliverable,2019-10-02 04:16:08,2019,129,283,,,,,,Present the abstract at symposium,non-refereed conferences,Completed,Q1,
2139,40,Delete Deliverable,2019-10-02 04:16:38,2019,128,96,,,,,,,,,,
2140,40,Delete Deliverable,2019-10-02 04:16:54,2019,128,116,,,,,,,,,,
2141,40,Update Learning Objective,2019-10-02 04:17:27,2019,128,,What i want to learn from class,DSK1,Understand,Conceptual,I want to know the anatomy and electrical functioning of the heart and its valve functioning,,,,,
2142,40,Update Learning Objective,2019-10-02 04:19:32,2019,126,,Team project,FR2,Analyze,Procedural,Learning what parameters are needed for our project  search for  What kind of work is already done and what can we add to improve it.,,,,,
2143,40,Update Learning Objective,2019-10-02 04:21:27,2019,127,,My role,DSK2,Analyze,Conceptual,Looking for methods that allow data collected from sensors and ways to transmit effectively.,,,,,
2144,40,Update Learning Objective,2019-10-02 04:22:32,2019,126,,Team project,FR2,Analyze,Procedural,Learning what parameters are needed for our project  search for  What kind of work is already done and what can we add to improve it.,,,,,
2145,40,Update Learning Objective,2019-10-02 04:23:10,2019,127,,My role,DSK2,Analyze,Conceptual,Looking for methods that allow data collected from sensors and ways to transmit effectively.,,,,,
2146,40,Update Learning Objective,2019-10-02 04:28:42,2019,128,,What i want to learn from class,DSK1,Understand,Conceptual,Anatomy Physiology and working principle of heart its vascular system and learn about the possibility of its function going wrong and how to improve and maintain a diseased condition,,,,,
2147,40,Update Learning Objective,2019-10-02 04:30:07,2019,130,,Team project,FR2,Analyze,Procedural,Discuss how the data from all the other team members add up and see how the project objective can be moved forwarded,,,,,
2148,40,Delete Deliverable,2019-10-02 04:30:35,2019,130,98,,,,,,,,,,
2149,40,Update Deliverable,2019-10-02 04:31:38,2019,130,284,,,,,,Team project,Review of others evidence,In progress,Q4,
2150,40,Insert Deliverable,2019-10-02 04:34:12,2019,130,407,,,,,,my contribution as a team member,Homework,In progress,Q4,
2151,40,Update Deliverable,2019-10-02 04:35:17,2019,130,284,,,,,,Weekly analysis of the project,Review of others evidence,In progress,Q4,
2152,40,Update Learning Objective,2019-10-02 04:35:47,2019,127,,My role,DSK2,Analyze,Conceptual,Looking for methods that allow data collected from sensors and ways to transmit effectively.,,,,,
2153,40,Update Deliverable,2019-10-02 04:37:30,2019,128,118,,,,,,Chapter-1 : overview of heart its vascular circuit in the body,Homework,Completed,Q1,
2154,40,Insert Deliverable,2019-10-02 04:38:57,2019,128,408,,,,,,Chapter-2: Hemo-dynamic nature of blood vessels,Homework,In progress,Q2,
2155,40,Insert Deliverable,2019-10-02 04:40:33,2019,128,409,,,,,,Chapter-3: Physiology of how electrical and ventricular compression effect the flow of the blood,Homework,In progress,Q2,
2156,40,Insert Deliverable,2019-10-02 04:41:55,2019,127,410,,,,,,Conventional approaches to transmission of data,Standard operating procedures,Completed,Q1,
2157,40,Insert Deliverable,2019-10-02 04:43:42,2019,127,411,,,,,,Improvements in designs to make the transmission device more compact,Standard operating procedures,Completed,Q1,
2158,40,Update Deliverable,2019-10-02 04:56:11,2019,127,410,,,,,,Conventional approaches to transmission of data,Standard operating procedures,Completed,Q1,
2159,40,Update Deliverable,2019-10-02 04:57:03,2019,127,411,,,,,,Improvements in designs to make the transmission device more compact,Standard operating procedures,Completed,Q1,
2160,40,Update Deliverable,2019-10-02 04:58:48,2019,129,283,,,,,,Present the abstract at symposium,non-refereed conferences,Completed,Q1,
2161,40,Insert Deliverable,2019-10-02 05:01:20,2019,126,412,,,,,,Learning how and where to integrate different heart signals for analysis,Standard operating procedures,Completed,Q1,
2162,40,Update Deliverable,2019-10-02 05:02:57,2019,126,404,,,,,,Determination of what kind of Heart signals we are targetting,Standard operating procedures,Completed,Q1,
2163,40,Update Deliverable,2019-10-02 05:05:50,2019,126,404,,,,,,Determination of what kind of Heart signals we are targetting,Standard operating procedures,Completed,Q1,
2164,40,Update Deliverable,2019-10-02 05:06:50,2019,126,412,,,,,,Learning how and where to integrate different heart signals for analysis,Standard operating procedures,Completed,Q1,
2165,40,Insert Deliverable,2019-10-02 05:11:51,2019,130,413,,,,,,Make a rough draft of the project,documented general assistance to others in the class,Completed,Q1,
2166,40,Insert Deliverable,2019-10-02 05:14:50,2019,130,414,,,,,,Make a presentation and rough outline of our each quarter and idea of the project,In-class Survey,Completed,Q1,
2167,40,Insert Deliverable,2019-10-02 05:16:10,2019,130,415,,,,,,Make a sketch of poster we want to present and get input from the class,In-class Survey,Completed,Q1,
2168,40,Update Deliverable,2019-10-02 05:17:02,2019,130,413,,,,,,Make a rough draft of the project,documented general assistance to others in the class,Completed,Q1,
